app_id,due_date,paid_date,due_amount,paid_amount,monthly_income,housing_type,num_of_dependent,lama_bekerja,otr,status_pernikahan,pekerjaan,tenor,dp
7389,2018-06-04,2018-05-31,Rp0.0,Rp8460000.0,Rp6200000.0,milik orang tua,0 orang,1 tahun,Rp400000000.0,Nikah,Profesional,36,Rp95440000.0
7390,2018-08-04,2018-07-31,Rp0.0,Rp8700000.0,Rp6200000.0,milik orang tua,0 orang,1 tahun,Rp400000000.0,Nikah,Profesional,36,Rp86800000.0
7391,2018-09-04,2018-08-31,Rp0.0,Rp8700000.0,Rp6200000.0,milik orang tua,0 orang,1 tahun,Rp400000000.0,Nikah,Profesional,36,Rp86800000.0
7392,2018-06-08,2018-06-07,Rp0.0,Rp10600000.0,Rp3600000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
7393,2018-06-27,2018-05-28,Rp0.0,Rp11430000.0,Rp4200000.0,kos,0 orang,1 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
7394,2018-09-04,2018-09-01,Rp0.0,Rp6200000.0,Rp4879382.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp151200000.0
7395,2018-07-04,2018-07-01,Rp0.0,Rp6200000.0,Rp4879382.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp151200000.0
7396,2018-08-04,2018-08-01,Rp0.0,Rp6200000.0,Rp4879382.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp151200000.0
7397,2018-06-04,2018-06-02,Rp0.0,Rp6040000.0,Rp4879382.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp155040000.0
7398,2018-10-04,2018-10-03,Rp0.0,Rp6200000.0,Rp4879382.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp151200000.0
7399,2018-11-04,2018-10-31,Rp0.0,Rp6200000.0,Rp4879382.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp151200000.0
7400,2018-06-08,2018-06-06,Rp0.0,Rp11000000.0,Rp4312774.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
7401,2018-07-26,2018-07-31,Rp0.0,Rp5710000.0,Rp3830400.0,milik sendiri,1 orang,1 tahun,Rp250000000.0,Belum Nikah,Karyawan Swasta,24,Rp112960000.0
7402,2018-08-26,2018-08-10,Rp0.0,Rp5160000.0,Rp3830400.0,milik sendiri,1 orang,1 tahun,Rp250000000.0,Belum Nikah,Karyawan Swasta,24,Rp126160000.0
7403,2018-06-26,2018-06-25,Rp0.0,Rp5660000.0,Rp3830400.0,milik sendiri,1 orang,1 tahun,Rp250000000.0,Belum Nikah,Karyawan Swasta,24,Rp114160000.0
7404,2018-09-26,2018-09-29,Rp0.0,Rp5160000.0,Rp3830400.0,milik sendiri,1 orang,1 tahun,Rp250000000.0,Belum Nikah,Karyawan Swasta,24,Rp126160000.0
7405,2018-10-26,2018-10-31,Rp0.0,Rp5160000.0,Rp3830400.0,milik sendiri,1 orang,1 tahun,Rp250000000.0,Belum Nikah,Karyawan Swasta,24,Rp126160000.0
7406,2018-11-26,2018-10-31,Rp0.0,Rp5160000.0,Rp3830400.0,milik sendiri,1 orang,1 tahun,Rp250000000.0,Belum Nikah,Karyawan Swasta,24,Rp126160000.0
7407,2018-09-04,2018-09-01,Rp0.0,Rp6200000.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp176800000.0
7408,2018-07-04,2018-07-04,Rp0.0,Rp6200000.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp176800000.0
7409,2018-08-04,2018-08-04,Rp0.0,Rp6200000.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp176800000.0
7410,2018-06-04,2018-06-03,Rp0.0,Rp5920000.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp186880000.0
7411,2018-11-04,2018-11-01,Rp0.0,Rp6200000.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp176800000.0
7412,2018-10-04,2018-10-04,Rp0.0,Rp6200000.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp176800000.0
7413,2018-07-02,2018-07-21,Rp0.0,Rp13600000.0,Rp3500000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Belum Nikah,Profesional,12,Rp0.0
7414,2018-10-02,2018-09-28,Rp0.0,Rp4130000.0,Rp4250000.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
7415,2018-09-02,2018-08-27,Rp0.0,Rp4130000.0,Rp4250000.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
7416,2018-07-02,2018-06-29,Rp0.0,Rp4180000.0,Rp4250000.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp149840000.0
7417,2018-08-02,2018-07-31,Rp0.0,Rp4130000.0,Rp4250000.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
7418,2018-11-02,2018-11-02,Rp0.0,Rp4130000.0,Rp4250000.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
7419,2018-12-02,2018-12-14,Rp0.0,Rp4130000.0,Rp4250000.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
7420,2018-11-11,2018-11-07,Rp0.0,Rp6200000.0,Rp4578151.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Belum Nikah,Wiraswasta,24,Rp151200000.0
7421,2018-08-11,2018-08-11,Rp0.0,Rp6200000.0,Rp4578151.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Belum Nikah,Wiraswasta,24,Rp151200000.0
7422,2018-07-11,2018-07-12,Rp0.0,Rp6200000.0,Rp4578151.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Belum Nikah,Wiraswasta,24,Rp151200000.0
7423,2018-06-11,2018-06-11,Rp0.0,Rp6040000.0,Rp4578151.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Belum Nikah,Wiraswasta,24,Rp155040000.0
7424,2018-10-11,2018-10-11,Rp0.0,Rp6200000.0,Rp4578151.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Belum Nikah,Wiraswasta,24,Rp151200000.0
7425,2018-09-11,2018-09-25,Rp0.0,Rp6750000.0,Rp4578151.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Belum Nikah,Wiraswasta,24,Rp138000000.0
7426,2018-08-04,,Rp13850000.0,Rp0.0,Rp8307000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp500000000.0
7427,2018-06-04,,Rp13720000.0,Rp0.0,Rp8307000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp500000000.0
7428,2018-09-04,,Rp14000000.0,Rp0.0,Rp8307000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp500000000.0
7429,2018-07-04,,Rp14000000.0,Rp0.0,Rp8307000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp500000000.0
7430,2018-07-04,2018-07-02,Rp0.0,Rp6200000.0,Rp3143077.0,kontrak,0 orang,0 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp151200000.0
7431,2018-06-04,2018-05-31,Rp0.0,Rp5960000.0,Rp3143077.0,kontrak,0 orang,0 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp156960000.0
7432,2018-08-04,2018-08-03,Rp0.0,Rp6200000.0,Rp3143077.0,kontrak,0 orang,0 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp151200000.0
7433,2018-09-04,2018-09-03,Rp0.0,Rp6200000.0,Rp3143077.0,kontrak,0 orang,0 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp151200000.0
7434,2018-10-04,2018-10-01,Rp0.0,Rp6200000.0,Rp3143077.0,kontrak,0 orang,0 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp151200000.0
7435,2018-11-04,2018-10-07,Rp0.0,Rp6200000.0,Rp3143077.0,kontrak,0 orang,0 tahun,Rp300000000.0,Nikah,Wiraswasta,24,Rp151200000.0
7436,2018-05-31,2018-05-31,Rp0.0,Rp10660000.0,Rp5340000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
7437,2018-06-29,2018-06-28,Rp0.0,Rp11500000.0,Rp3100000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
7438,2018-06-27,2018-05-25,Rp0.0,Rp11200000.0,Rp5049960.0,milik sendiri,5 orang,2 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
7439,2018-08-04,2018-08-02,Rp0.0,Rp10600000.0,Rp3600000.0,kos,0 orang,0 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
7440,2018-06-04,2018-06-01,Rp0.0,Rp11220000.0,Rp5000000.0,kos,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp96080000.0
7441,2018-07-04,2018-07-03,Rp0.0,Rp11600000.0,Rp5000000.0,kos,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp82400000.0
7442,2018-08-04,2018-08-04,Rp0.0,Rp11600000.0,Rp5000000.0,kos,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp82400000.0
7443,2018-09-04,2018-08-07,Rp0.0,Rp11600000.0,Rp5000000.0,kos,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp82400000.0
7444,2018-06-04,2018-05-31,Rp0.0,Rp9590000.0,Rp4625000.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Nikah,Profesional,60,Rp224600000.0
7445,2018-07-04,2018-07-02,Rp0.0,Rp10150000.0,Rp4625000.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Nikah,Profesional,60,Rp191000000.0
7446,2018-08-04,2018-07-02,Rp0.0,Rp10150000.0,Rp4625000.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Nikah,Profesional,60,Rp191000000.0
7447,2018-09-04,2018-07-02,Rp0.0,Rp10150000.0,Rp4625000.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Nikah,Profesional,60,Rp191000000.0
7448,2018-11-18,,Rp9480000.0,Rp0.0,Rp4000000.0,milik pasangan,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp500000000.0
7449,2018-10-18,,Rp10050000.0,Rp0.0,Rp4000000.0,milik pasangan,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp500000000.0
7450,2018-08-18,,Rp10050000.0,Rp0.0,Rp4000000.0,milik pasangan,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp500000000.0
7451,2018-07-18,,Rp10050000.0,Rp0.0,Rp4000000.0,milik pasangan,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp500000000.0
7452,2018-09-18,,Rp10050000.0,Rp0.0,Rp4000000.0,milik pasangan,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp500000000.0
7453,2018-06-18,,Rp10320000.0,Rp0.0,Rp4000000.0,milik pasangan,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp500000000.0
7454,2018-06-04,2018-06-07,Rp0.0,Rp11700000.0,Rp7355501.0,milik orang tua,0 orang,2 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
7455,2018-06-29,2018-06-28,Rp0.0,Rp10350000.0,Rp4000000.0,milik sendiri,1 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
7456,2018-07-22,2018-07-20,Rp0.0,Rp10330000.0,Rp21000000.0,milik sendiri,0 orang,1 tahun,Rp650000000.0,Belum Nikah,Wiraswasta,48,Rp154160000.0
7457,2018-06-22,2018-06-21,Rp0.0,Rp10860000.0,Rp21000000.0,milik sendiri,0 orang,1 tahun,Rp650000000.0,Belum Nikah,Wiraswasta,48,Rp128720000.0
7458,2018-08-22,2018-08-21,Rp0.0,Rp10330000.0,Rp21000000.0,milik sendiri,0 orang,1 tahun,Rp650000000.0,Belum Nikah,Wiraswasta,48,Rp154160000.0
7459,2018-09-22,2018-09-17,Rp0.0,Rp10330000.0,Rp21000000.0,milik sendiri,0 orang,1 tahun,Rp650000000.0,Belum Nikah,Wiraswasta,48,Rp154160000.0
7460,2018-10-22,2018-10-19,Rp0.0,Rp10330000.0,Rp21000000.0,milik sendiri,0 orang,1 tahun,Rp650000000.0,Belum Nikah,Wiraswasta,48,Rp154160000.0
7461,2018-11-22,2018-11-21,Rp0.0,Rp10330000.0,Rp21000000.0,milik sendiri,0 orang,1 tahun,Rp650000000.0,Belum Nikah,Wiraswasta,48,Rp154160000.0
7462,2018-06-06,2018-06-01,Rp0.0,Rp10760000.0,Rp3784060.0,kos,0 orang,0 tahun,Rp100000000.0,Belum Nikah,Profesional,12,Rp0.0
7463,2018-09-28,,Rp10050000.0,Rp0.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp300000000.0
7464,2018-07-28,,Rp10050000.0,Rp0.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp300000000.0
7465,2018-11-28,,Rp10050000.0,Rp0.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp300000000.0
7466,2018-10-28,,Rp10050000.0,Rp0.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp300000000.0
7467,2018-08-28,,Rp10050000.0,Rp0.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp300000000.0
7468,2018-06-28,2018-06-28,Rp0.0,Rp6760000.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp137760000.0
7469,2018-06-04,2018-06-02,Rp0.0,Rp3890000.0,Rp3315500.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Belum Nikah,Profesional,12,Rp153320000.0
7470,2018-07-04,2018-07-02,Rp0.0,Rp4130000.0,Rp3315500.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Belum Nikah,Profesional,12,Rp150440000.0
7471,2018-08-04,2018-08-03,Rp0.0,Rp4130000.0,Rp3315500.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Belum Nikah,Profesional,12,Rp150440000.0
7472,2018-09-04,2018-09-03,Rp0.0,Rp4130000.0,Rp3315500.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Belum Nikah,Profesional,12,Rp150440000.0
7473,2018-10-04,2018-10-04,Rp0.0,Rp4130000.0,Rp3315500.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Belum Nikah,Profesional,12,Rp150440000.0
7474,2018-11-04,2018-11-04,Rp0.0,Rp4130000.0,Rp3315500.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Belum Nikah,Profesional,12,Rp150440000.0
7475,2018-06-04,2018-06-01,Rp0.0,Rp10600000.0,Rp3458601.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Karyawan Swasta,12,Rp0.0
7476,2018-10-29,,Rp11050000.0,Rp0.0,Rp5250000.0,kos,1 orang,2 tahun,Rp800000000.0,Nikah,Profesional,60,Rp800000000.0
7477,2018-08-29,,Rp11050000.0,Rp0.0,Rp5250000.0,kos,1 orang,2 tahun,Rp800000000.0,Nikah,Profesional,60,Rp800000000.0
7478,2018-07-29,,Rp11050000.0,Rp0.0,Rp5250000.0,kos,1 orang,2 tahun,Rp800000000.0,Nikah,Profesional,60,Rp800000000.0
7479,2018-09-29,,Rp11050000.0,Rp0.0,Rp5250000.0,kos,1 orang,2 tahun,Rp800000000.0,Nikah,Profesional,60,Rp800000000.0
7480,2018-06-29,,Rp11640000.0,Rp0.0,Rp5250000.0,kos,1 orang,2 tahun,Rp800000000.0,Nikah,Profesional,60,Rp800000000.0
7481,2018-07-11,2018-07-06,Rp0.0,Rp6090000.0,Rp3600000.0,milik sendiri,0 orang,3 tahun,Rp500000000.0,Nikah,Profesional,36,Rp280760000.0
7482,2018-08-11,2018-07-07,Rp0.0,Rp5800000.0,Rp3600000.0,milik sendiri,0 orang,3 tahun,Rp500000000.0,Nikah,Profesional,36,Rp291200000.0
7483,2018-09-11,2018-07-07,Rp0.0,Rp5800000.0,Rp3600000.0,milik sendiri,0 orang,3 tahun,Rp500000000.0,Nikah,Profesional,36,Rp291200000.0
7484,2018-10-11,2018-07-08,Rp0.0,Rp5800000.0,Rp3600000.0,milik sendiri,0 orang,3 tahun,Rp500000000.0,Nikah,Profesional,36,Rp291200000.0
7485,2018-09-03,2018-09-02,Rp0.0,Rp7230000.0,Rp6196875.0,milik sendiri,3 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp239720000.0
7486,2018-07-03,2018-07-01,Rp0.0,Rp7790000.0,Rp6196875.0,milik sendiri,3 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp219560000.0
7487,2018-08-03,2018-07-31,Rp0.0,Rp7230000.0,Rp6196875.0,milik sendiri,3 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp239720000.0
7488,2018-12-03,2018-12-01,Rp0.0,Rp7230000.0,Rp6196875.0,milik sendiri,3 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp239720000.0
7489,2018-10-03,2018-09-29,Rp0.0,Rp7230000.0,Rp6196875.0,milik sendiri,3 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp239720000.0
7490,2018-11-03,2018-10-31,Rp0.0,Rp7230000.0,Rp6196875.0,milik sendiri,3 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp239720000.0
7491,2018-07-04,2018-07-04,Rp0.0,Rp5800000.0,Rp3438788.0,kos,2 orang,0 tahun,Rp200000000.0,Belum Nikah,Karyawan Swasta,12,Rp130400000.0
7492,2018-06-04,2018-06-04,Rp0.0,Rp5530000.0,Rp3438788.0,kos,2 orang,0 tahun,Rp200000000.0,Belum Nikah,Karyawan Swasta,12,Rp133640000.0
7493,2018-08-04,2018-08-05,Rp0.0,Rp5800000.0,Rp3438788.0,kos,2 orang,0 tahun,Rp200000000.0,Belum Nikah,Karyawan Swasta,12,Rp130400000.0
7494,2018-09-04,2018-08-06,Rp0.0,Rp5800000.0,Rp3438788.0,kos,2 orang,0 tahun,Rp200000000.0,Belum Nikah,Karyawan Swasta,12,Rp130400000.0
7495,2018-09-29,2018-09-29,Rp0.0,Rp6000000.0,Rp3557000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp284000000.0
7496,2018-08-29,2018-08-28,Rp0.0,Rp6000000.0,Rp3557000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp284000000.0
7497,2018-06-29,2018-06-28,Rp0.0,Rp6400000.0,Rp3557000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp269600000.0
7498,2018-07-29,2018-07-27,Rp0.0,Rp6000000.0,Rp3557000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp284000000.0
7499,2018-10-29,2018-10-02,Rp0.0,Rp6000000.0,Rp3557000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp284000000.0
7500,2018-06-28,2018-06-28,Rp0.0,Rp11460000.0,Rp3914000.0,milik orang tua,0 orang,0 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
7501,2018-08-02,2018-07-30,Rp0.0,Rp4130000.0,Rp5000000.0,milik orang tua,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
7502,2018-07-02,2018-07-05,Rp0.0,Rp4180000.0,Rp5000000.0,milik orang tua,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp149840000.0
7503,2018-09-02,2018-09-01,Rp0.0,Rp4130000.0,Rp5000000.0,milik orang tua,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
7504,2018-12-02,2018-09-07,Rp0.0,Rp4130000.0,Rp5000000.0,milik orang tua,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
7505,2018-10-02,2018-09-07,Rp0.0,Rp4130000.0,Rp5000000.0,milik orang tua,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
7506,2018-11-02,2018-09-07,Rp0.0,Rp4130000.0,Rp5000000.0,milik orang tua,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
7507,2018-06-04,2018-05-31,Rp0.0,Rp9510000.0,Rp3394269.0,milik sendiri,4 orang,0 tahun,Rp100000000.0,Nikah,Karyawan Swasta,12,Rp0.0
7508,2018-06-04,2018-06-04,Rp0.0,Rp10660000.0,Rp4624505.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
7509,2018-06-26,2018-06-26,Rp0.0,Rp9220000.0,Rp3500000.0,milik sendiri,3 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp168080000.0
7510,2018-07-26,2018-07-26,Rp0.0,Rp8700000.0,Rp3500000.0,milik sendiri,3 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp186800000.0
7511,2018-08-26,2018-08-28,Rp0.0,Rp8700000.0,Rp3500000.0,milik sendiri,3 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp186800000.0
7512,2018-09-26,2018-09-26,Rp0.0,Rp8700000.0,Rp3500000.0,milik sendiri,3 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp186800000.0
7513,2018-06-29,2018-06-27,Rp0.0,Rp11130000.0,Rp4217700.0,milik sendiri,4 orang,0 tahun,Rp100000000.0,Nikah,Karyawan Swasta,12,Rp0.0
7514,2018-07-29,2018-07-28,Rp0.0,Rp7200000.0,Rp3500000.0,milik orang tua,2 orang,1 tahun,Rp600000000.0,Belum Nikah,Wiraswasta,48,Rp254400000.0
7515,2018-06-29,2018-06-10,Rp0.0,Rp7680000.0,Rp3500000.0,milik orang tua,2 orang,1 tahun,Rp600000000.0,Belum Nikah,Wiraswasta,48,Rp231360000.0
7516,2018-08-29,2018-08-29,Rp0.0,Rp7200000.0,Rp3500000.0,milik orang tua,2 orang,1 tahun,Rp600000000.0,Belum Nikah,Wiraswasta,48,Rp254400000.0
7517,2018-10-29,2018-09-26,Rp0.0,Rp7200000.0,Rp3500000.0,milik orang tua,2 orang,1 tahun,Rp600000000.0,Belum Nikah,Wiraswasta,48,Rp254400000.0
7518,2018-09-29,2018-09-25,Rp0.0,Rp7200000.0,Rp3500000.0,milik orang tua,2 orang,1 tahun,Rp600000000.0,Belum Nikah,Wiraswasta,48,Rp254400000.0
7519,2018-09-12,2018-09-10,Rp0.0,Rp8400000.0,Rp4210070.0,kos,2 orang,0 tahun,Rp450000000.0,Belum Nikah,Profesional,36,Rp147600000.0
7520,2018-07-12,2018-07-10,Rp0.0,Rp8400000.0,Rp4210070.0,kos,2 orang,0 tahun,Rp450000000.0,Belum Nikah,Profesional,36,Rp147600000.0
7521,2018-06-12,2018-06-11,Rp0.0,Rp8210000.0,Rp4210070.0,kos,2 orang,0 tahun,Rp450000000.0,Belum Nikah,Profesional,36,Rp154440000.0
7522,2018-08-12,2018-08-12,Rp0.0,Rp8400000.0,Rp4210070.0,kos,2 orang,0 tahun,Rp450000000.0,Belum Nikah,Profesional,36,Rp147600000.0
7523,2018-10-12,2018-10-10,Rp0.0,Rp8400000.0,Rp4210070.0,kos,2 orang,0 tahun,Rp450000000.0,Belum Nikah,Profesional,36,Rp147600000.0
7524,2018-07-04,2018-07-02,Rp0.0,Rp8260000.0,Rp4275000.0,milik orang tua,5 orang,0 tahun,Rp400000000.0,Belum Nikah,Karyawan Swasta,36,Rp102640000.0
7525,2018-06-04,2018-06-01,Rp0.0,Rp7620000.0,Rp4275000.0,milik orang tua,5 orang,0 tahun,Rp400000000.0,Belum Nikah,Karyawan Swasta,36,Rp125680000.0
7526,2018-08-04,2018-07-31,Rp0.0,Rp8260000.0,Rp4275000.0,milik orang tua,5 orang,0 tahun,Rp400000000.0,Belum Nikah,Karyawan Swasta,36,Rp102640000.0
7527,2018-09-04,2018-08-31,Rp0.0,Rp8260000.0,Rp4275000.0,milik orang tua,5 orang,0 tahun,Rp400000000.0,Belum Nikah,Karyawan Swasta,36,Rp102640000.0
7528,2018-10-04,2018-09-28,Rp0.0,Rp8260000.0,Rp4275000.0,milik orang tua,5 orang,0 tahun,Rp400000000.0,Belum Nikah,Karyawan Swasta,36,Rp102640000.0
7529,2018-11-04,2018-10-31,Rp0.0,Rp8260000.0,Rp4275000.0,milik orang tua,5 orang,0 tahun,Rp400000000.0,Belum Nikah,Karyawan Swasta,36,Rp102640000.0
7530,2018-07-02,,Rp19100000.0,Rp0.0,Rp6470000.0,milik sendiri,0 orang,1 tahun,Rp100000000.0,Nikah,Profesional,12,Rp100000000.0
7531,2018-06-29,2018-06-29,Rp0.0,Rp10960000.0,Rp3746166.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Belum Nikah,Profesional,24,Rp36960000.0
7532,2018-07-29,2018-07-29,Rp0.0,Rp10900000.0,Rp3746166.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Belum Nikah,Profesional,24,Rp38400000.0
7533,2018-08-29,2018-08-29,Rp0.0,Rp10900000.0,Rp3746166.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Belum Nikah,Profesional,24,Rp38400000.0
7534,2018-06-04,2018-05-31,Rp0.0,Rp10660000.0,Rp4907417.0,kos,1 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
7535,2018-07-27,2018-07-26,Rp0.0,Rp8260000.0,Rp12459999.0,kontrak,1 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp202640000.0
7536,2018-06-27,2018-06-27,Rp0.0,Rp8900000.0,Rp12459999.0,kontrak,1 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp179600000.0
7537,2018-08-27,2018-08-26,Rp0.0,Rp8260000.0,Rp12459999.0,kontrak,1 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp202640000.0
7538,2018-10-27,2018-10-26,Rp0.0,Rp8260000.0,Rp12459999.0,kontrak,1 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp202640000.0
7539,2018-09-27,2018-09-26,Rp0.0,Rp8260000.0,Rp12459999.0,kontrak,1 orang,1 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp202640000.0
